алма-ата	душанбе	857.3693383788252
алма-ата	иркутск	2267.38283399018
алма-ата	казань	2419.2912677977097
алма-ата	киев	3567.8565818977127
алма-ата	ленинград	1455.0285130398472
алма-ата	минск	3745.55203663745
алма-ата	москва	3114.7029857208117
алма-ата	свердловск	1902.9120628716246
алма-ата	ташкент	664.6701496657446
архангельск	александровск	1778.66107091112
архангельск	астрахань	2076.7905442048914
архангельск	бийск	2844.144555470502
архангельск	владивосток	5846.604684276152
архангельск	вологда	594.2976001016731
архангельск	дудинка	2012.108174525303
архангельск	иркутск	3775.0183287748514
архангельск	кемь	287.7297034532979
архангельск	ленинград	2684.255851963175
архангельск	москва	992.6523478814515
архангельск	мурманск	592.2980093766917
архангельск	новороссийск	2212.845970213352
архангельск	одесса	2097.926281156966
архангельск	охотск	4823.774806370682
архангельск	пермь	1107.7897207488245
архангельск	печора	681.4620843595364
архангельск	симферополь	2217.087163060898
архангельск	тобольск	1624.1817681178622
архангельск	тюмень	1573.691057206218
архангельск	унжа	746.3961756296827
архангельск	хабаровск	5487.642254475246
архангельск	херсон	2050.041094428842
архангельск	якутск	4112.575323238028
астрахань	азов	663.4558209532972
астрахань	алексин	1192.869041576518
астрахань	архангельск	2076.790544204891
астрахань	вологда	1531.0577316900776
астрахань	воронеж	873.1863015527592
астрахань	кагальник	670.5742137461406
астрахань	казань	1050.022229559717
астрахань	камышин	458.42202412006395
астрахань	каспий	41.585941745158756
астрахань	литва	1966.4513591259538
астрахань	мстиславль	1437.815212563171
астрахань	павлодар	2187.7867426410153
астрахань	псков	1844.9460605983666
астрахань	путивль	1175.2711924796708
астрахань	рыбинск	1442.7760835514882
астрахань	рязань	1096.8663375311162
астрахань	самара	776.2884556330291
астрахань	саратов	594.300881930948
астрахань	свияжск	1049.0762553862985
астрахань	синбирск	6942.159659233897
астрахань	ставрополь	493.8562800689347
астрахань	тверь	1434.5734592866652
астрахань	тохтамыш	2382.2250497618097
астрахань	херсон	1182.9612863946736
варшава	белосток	176.71105304993134
варшава	берлин	519.5296721545164
варшава	берн	1140.0947960374506
варшава	будапешт	545.087520916254
варшава	вильно	393.99578644721055
варшава	германия	742.7322360147548
варшава	житомир	577.9166276140774
варшава	кенигсберг	1045.1980817549438
варшава	киев	691.586978029807
варшава	константинополь	1386.4760538970593
варшава	краков	252.7463563183987
варшава	ленинград	3007.1944410807955
варшава	лондон	1452.7341259669895
варшава	минск	476.8847323270889
варшава	могилев	1024.2217681982177
варшава	москва	1154.3278182752895
варшава	одесса	951.2854781179992
варшава	париж	1370.2506195667838
варшава	петербург	2575.1091727573216
варшава	петроград	2732.1314593060224
варшава	польша	136.36055372193889
варшава	прага	518.533521709762
варшава	ростов	1453.1502163277305
варшава	смоленск	784.4275926959192
варшава	стокгольм	810.7322270636237
варшава	тифлис	2141.44730961237
варшава	франкфурт	892.4513853323565
варшава	харьков	1095.4620130845185
владивосток	архангельск	5846.604684276152
владивосток	астрахань	6326.277510064871
владивосток	благовещенск	864.1154177866656
владивосток	гонконг	2833.0888829266637
владивосток	иркутск	2290.194464190417
владивосток	калининград	7378.283907117437
владивосток	кемь	6084.194472020456
владивосток	киев	7157.475245570333
владивосток	красноярск	3109.7542778789234
владивосток	кронштадт	6578.052992094039
владивосток	крым	7316.876044299858
владивосток	ленинград	5741.436717304971
владивосток	москва	6434.277307991429
владивосток	мурманск	5941.906109666598
владивосток	нагасаки	1124.9865884895487
владивосток	нижневартовск	4118.26765821712
владивосток	никольск	7015.023945378461
владивосток	новороссийск	7097.683776948342
владивосток	одесса	7417.05456915009
владивосток	омск	4334.422184566307
владивосток	петербург	5080.275448510478
владивосток	петроград	5037.912024530333
владивосток	порт-артур	6794.730505887561
владивосток	ростов-на-дону	6816.386385726312
владивосток	санкт-петербург	6556.02062528919
владивосток	севастополь	7375.355543379966
владивосток	серпухов	6492.772050813232
владивосток	сингапур	5405.93886967916
владивосток	стокгольм	7143.785266564249
владивосток	токио	1177.671308582135
владивосток	туапсе	7053.5284046431025
владивосток	улан-удэ	2058.7851017024545
владивосток	хабаровск	645.8480246876672
владивосток	харбин	512.403255882287
владивосток	челябинск	5079.280395129676
владивосток	шанхай	1607.6587525930947
владикавказ	аткарск	985.1236941000493
владикавказ	гомель	1459.4729872252992
владикавказ	новониколаевск	4494.990941310686
владикавказ	оренбург	1247.6443981375699
владикавказ	петровск	1033.674459488784
владикавказ	пятигорск	172.63726698601477
владикавказ	ростов-на-дону	609.1601477739277
владикавказ	тирасполь	1259.1091320239361
владикавказ	тифлис	148.1821688018174
владикавказ	тюмень	2150.3212140206665
воронеж	астрахань	873.1863015527596
воронеж	аткарск	401.04955919744185
воронеж	белгород	218.3692410595603
воронеж	брянск	373.74115012368696
воронеж	волгоград	500.5262562918485
воронеж	вологда	843.1957464083378
воронеж	вязьма	513.2704376498824
воронеж	вятка	1018.8580325784498
воронеж	гдов	1069.2841842074968
воронеж	гомель	568.7993550059339
воронеж	екатеринослав	6800.586438166519
воронеж	иркутск	4317.038446996961
воронеж	казань	800.5904811345335
воронеж	калуга	374.25787500637756
воронеж	киев	623.4140249201754
воронеж	кострома	689.3392384098652
воронеж	красноярск	3475.1552453921495
воронеж	кременчуг	500.955687997515
воронеж	курск	209.02053060527882
воронеж	ленинград	1784.019234695279
воронеж	лиски	77.42603034345322
воронеж	майкоп	786.5460498276383
воронеж	минск	823.919239973358
воронеж	москва	467.84646452896163
воронеж	новониколаевск	4324.732052745294
воронеж	новороссийск	778.0740889720381
воронеж	одесса	844.3229139258962
